429,113.1376,24,0.715375724
237,139.106,27,4.11857376
40,105.422,27,2.02588412
57,106.368,29,2.2668294
48,171.7518,32,4.25969368
430,100.163,39,1.74335976
297,127.0944,42,5.9500188
492,163.5044,45,10.1951304
84,123.341,51,6.33666834
317,184.7104,52,11.8318748
216,81.6018,61,5.17245914
68,142.3161,68,8.39153392
476,121.27256,73,7.10653776
323,108.96944,76,7.19200644
458,153.9852,77,7.16682536
