429,110.2896,24,7.4985876
237,117.6806,27,7.53606672
40,80.9878,27,7.5717261
57,90.3952,29,7.09219116
48,164.5256,32,10.52676
430,65.1216,39,7.26218964
297,104.8102,42,7.45224656
492,132.6086,45,9.51439896
84,86.1,51,5.78115332
317,162.455,52,9.9225808
216,61.051,61,2.9665262
68,142.2836,68,5.57868872
476,116.1085,73,4.38542154
323,107.69202,76,3.98095828
458,153.0555,77,2.54460072
